Entrez ID	Type
64979	not inferred
64978	not inferred
100131000	not inferred
26659	inferred
100132386	not inferred
51661	not inferred
51660	best inferred
51663	best inferred
51665	best inferred
105379704	not inferred
51667	not inferred
51666	inferred
51669	best inferred
51668	best inferred
64981	best inferred
64983	not inferred
26664	inferred
134829	not inferred
100132396	not inferred
146802	not inferred
100132399	not inferred
51673	best inferred
51676	not inferred
51678	best inferred
287015	not inferred
121512	not inferred
51684	not inferred
51686	inferred
386724	not inferred
101060200	not inferred
374739	not inferred
26648	inferred
51690	best inferred
122830	not inferred
51692	not inferred
51691	best inferred
100288072	not inferred
51693	best inferred
51696	best inferred
51699	not inferred
121504	not inferred
121506	not inferred
26610	best inferred
374768	not inferred
386746	not inferred
100507588	not inferred
101060233	not inferred
374786	not inferred
146853	not inferred
120224	not inferred
146852	not inferred
146850	not inferred
121551	not inferred
146857	not inferred
494551	not inferred
120227	best inferred
133558	not inferred
158830	not inferred
158835	not inferred
158833	not inferred
157503	not inferred
100506248	not inferred
157506	not inferred
132228	not inferred
100506243	not inferred
100131099	not inferred
100506242	not inferred
146862	not inferred
100131094	not inferred
122876	not inferred
146861	not inferred
144203	not inferred
121549	not inferred
101060211	not inferred
158863	not inferred
158866	not inferred
170506	not inferred
100132304	not inferred
121536	not inferred
132243	not inferred
101060226	not inferred
64900	not inferred
64902	not inferred
64901	best inferred
101927789	not inferred
145553	not inferred
132250	not inferred
100506217	not inferred
158800	not inferred
158809	not inferred
203413	not inferred
121599	not inferred
51601	inferred
51603	best inferred
51602	not inferred
51605	not inferred
494514	not inferred
51604	best inferred
494513	not inferred
51606	best inferred
51608	not inferred
64922	inferred
203427	not inferred
64921	best inferred
445582	not inferred
64924	best inferred
64926	not inferred
64925	inferred
445577	not inferred
64919	best inferred
203430	not inferred
146822	not inferred
51611	best inferred
51614	best inferred
51616	best inferred
133522	not inferred
101060256	not inferred
51617	best inferred
101060254	not inferred
51619	best inferred
4705	best inferred
64928	not inferred
4706	best inferred
64927	best inferred
100132341	best inferred
4707	best inferred
26692	inferred
4708	best inferred
4709	best inferred
26693	not inferred
26696	not inferred
145501	not inferred
51621	best inferred
145508	not inferred
4700	best inferred
51622	not inferred
4701	inferred
4702	best inferred
4703	best inferred
4704	best inferred
51626	best inferred
51629	not inferred
134864	not inferred
134860	not inferred
132204	not inferred
64940	best inferred
132203	not inferred
64943	landmark
64946	not inferred
203447	not inferred
100131034	not inferred
100131032	not inferred
4716	not inferred
4717	best inferred
4718	not inferred
4719	best inferred
120237	not inferred
146845	not inferred
51631	best inferred
146849	not inferred
4710	best inferred
51634	best inferred
4711	best inferred
51633	not inferred
4712	best inferred
4713	best inferred
51635	landmark
4714	best inferred
4715	not inferred
51637	best inferred
100507747	not inferred
4728	best inferred
4729	best inferred
4720	best inferred
4722	best inferred
4723	best inferred
4724	best inferred
4725	not inferred
4726	best inferred
4738	inferred
4739	best inferred
105379356	not inferred
102723971	not inferred
3400	best inferred
4731	not inferred
4733	best inferred
4734	best inferred
4735	best inferred
4736	best inferred
4750	best inferred
4751	best inferred
3420	best inferred
3417	best inferred
3416	landmark
445329	not inferred
445328	not inferred
4741	best inferred
4744	best inferred
4745	best inferred
3419	best inferred
4747	not inferred
3418	best inferred
100506422	not inferred
4760	inferred
4761	best inferred
4762	inferred
2100	best inferred
3431	best inferred
3430	best inferred
348180	not inferred
3428	best inferred
3426	best inferred
3425	best inferred
3423	best inferred
3422	best inferred
3421	best inferred
4752	best inferred
4753	best inferred
4756	best inferred
4758	best inferred
3429	best inferred
4759	inferred
100507703	not inferred
4771	best inferred
4772	best inferred
4773	not inferred
3442	inferred
2110	best inferred
3441	inferred
348174	not inferred
3440	inferred
2108	best inferred
3439	inferred
2107	best inferred
3437	best inferred
2104	best inferred
2103	inferred
3434	best inferred
3433	best inferred
2101	best inferred
4763	best inferred
2109	landmark
4780	landmark
4781	best inferred
4782	best inferred
4783	landmark
4784	best inferred
2122	best inferred
348162	not inferred
2121	best inferred
3452	inferred
2120	best inferred
3451	inferred
102723930	not inferred
143282	not inferred
2119	best inferred
2118	best inferred
3449	inferred
2117	best inferred
3448	inferred
2116	inferred
3447	not inferred
2115	landmark
3446	inferred
2114	best inferred
3445	inferred
167227	best inferred
2113	landmark
3444	inferred
143279	not inferred
3443	inferred
4774	not inferred
4775	landmark
4776	landmark
4778	best inferred
4779	best inferred
4790	best inferred
4791	landmark
348158	not inferred
4792	landmark
4793	landmark
4794	landmark
4795	best inferred
2132	best inferred
2131	landmark
2130	best inferred
3460	best inferred
2128	inferred
3459	best inferred
143286	not inferred
3458	inferred
2125	best inferred
3456	inferred
2124	not inferred
3455	best inferred
2123	best inferred
3454	landmark
255919	not inferred
3475	best inferred
2140	best inferred
2139	best inferred
2138	best inferred
2137	best inferred
203054	not inferred
3467	inferred
2135	best inferred
2134	best inferred
4796	inferred
4798	best inferred
4799	best inferred
255928	not inferred
255926	inferred
2155	inferred
3486	landmark
3485	best inferred
2153	inferred
3484	inferred
2152	best inferred
3483	inferred
2151	inferred
3482	landmark
2150	best inferred
3481	not inferred
3480	landmark
203069	best inferred
2149	best inferred
203068	best inferred
253314	not inferred
3479	best inferred
2147	inferred
2146	landmark
2145	best inferred
3476	best inferred
203062	not inferred
2166	best inferred
2165	inferred
2162	best inferred
2161	best inferred
3492	not inferred
2160	inferred
3491	best inferred
3490	best inferred
266629	inferred
2159	best inferred
203076	not inferred
2158	inferred
3489	best inferred
2157	best inferred
3488	best inferred
203074	not inferred
3487	best inferred
105370940	not inferred
649305	not inferred
105369972	not inferred
348110	not inferred
2177	not inferred
2176	best inferred
2175	best inferred
2173	best inferred
2172	best inferred
2171	best inferred
2170	best inferred
553158	not inferred
100303755	not inferred
2169	inferred
2168	inferred
2167	best inferred
2180	best inferred
2188	not inferred
2187	not inferred
2186	best inferred
2185	landmark
2184	landmark
338785	not inferred
2182	best inferred
2181	best inferred
2178	best inferred
255967	not inferred
2191	best inferred
266675	not inferred
2199	best inferred
2197	best inferred
2196	best inferred
338773	not inferred
2195	landmark
2194	best inferred
2193	best inferred
2192	best inferred
2189	best inferred
266666	not inferred
652968	not inferred
266667	not inferred
266665	not inferred
649330	not inferred
338761	not inferred
105370980	not inferred
192286	best inferred
266655	best inferred
338751	not inferred
338755	not inferred
102723996	not inferred
652991	not inferred
24137	best inferred
100529097	not inferred
24138	best inferred
24139	best inferred
51760	best inferred
51762	best inferred
100132247	not inferred
51761	best inferred
51764	best inferred
51763	best inferred
51765	best inferred
51768	inferred
24145	best inferred
24146	best inferred
24147	best inferred
119504	not inferred
24148	best inferred
24149	landmark
24140	best inferred
24141	best inferred
24142	best inferred
100132257	not inferred
51773	best inferred
24144	best inferred
145814	not inferred
51776	inferred
51778	best inferred
107303344	not inferred
51780	best inferred
157807	not inferred
338821	not inferred
338811	not inferred
144501	not inferred
119559	not inferred
100132285	not inferred
26751	best inferred
26750	best inferred
338809	not inferred
101060321	not inferred
101927681	not inferred
101927685	not inferred
119548	not inferred
100529063	not inferred
375704	not inferred
120534	not inferred
50484	not inferred
26762	inferred
50486	best inferred
50485	best inferred
50488	best inferred
50487	best inferred
50489	inferred
374403	not inferred
26735	not inferred
100289279	not inferred
374407	not inferred
26737	not inferred
387712	not inferred
387718	not inferred
120526	best inferred
387715	not inferred
26749	not inferred
101060301	not inferred
100289269	not inferred
26748	not inferred
26747	best inferred
387700	not inferred
87769	not inferred
26740	not inferred
387707	inferred
100533997	not inferred
100049587	not inferred
101060351	not inferred
375759	not inferred
399726	not inferred
375757	not inferred
120586	not inferred
387733	not inferred
375743	not inferred
157869	best inferred
143241	not inferred
375748	not inferred
169841	not inferred
144568	not inferred
375775	not inferred
101927655	not inferred
143244	not inferred
119587	not inferred
168544	best inferred
387755	not inferred
144577	not inferred
387751	best inferred
51700	best inferred
51702	inferred
51701	best inferred
51704	best inferred
387758	not inferred
51703	best inferred
51706	best inferred
51705	best inferred
100506388	not inferred
101060341	not inferred
101928991	not inferred
100049579	not inferred
170850	not inferred
168537	not inferred
51710	best inferred
51715	best inferred
51714	best inferred
387748	not inferred
101060399	not inferred
51716	inferred
51719	landmark
374462	not inferred
100533952	not inferred
205717	not inferred
4804	best inferred
387778	not inferred
4807	best inferred
4808	best inferred
4809	best inferred
387775	not inferred
100132202	not inferred
51720	best inferred
374470	not inferred
4800	best inferred
4801	best inferred
4802	best inferred
51726	not inferred
4803	best inferred
51725	best inferred
51728	best inferred
133874	not inferred
51727	best inferred
51729	best inferred
374454	not inferred
101927601	not inferred
100507650	not inferred
4815	best inferred
4817	landmark
4818	best inferred
387763	not inferred
145853	not inferred
375791	not inferred
51733	best inferred
145858	not inferred
375790	best inferred
4810	not inferred
4811	best inferred
51735	not inferred
51734	best inferred
4814	best inferred
51738	not inferred
101060376	not inferred
373156	best inferred
157855	not inferred
170825	not inferred
4826	best inferred
4828	best inferred
24150	not inferred
4829	inferred
144535	not inferred
169834	not inferred
145864	not inferred
51742	landmark
51741	best inferred
168507	not inferred
4820	best inferred
51744	inferred
4821	best inferred
157860	not inferred
4824	best inferred
4825	inferred
51747	best inferred
101060386	not inferred
100507679	not inferred
101060389	not inferred
157848	not inferred
4837	best inferred
4838	not inferred
145873	not inferred
4839	best inferred
387787	not inferred
51751	best inferred
51750	inferred
4830	inferred
51752	best inferred
4831	not inferred
51755	best inferred
4832	best inferred
51754	best inferred
4833	best inferred
3508	landmark
4835	best inferred
51759	best inferred
4836	landmark
4850	landmark
3516	best inferred
4848	best inferred
203102	not inferred
4849	best inferred
143187	not inferred
203100	not inferred
105378159	not inferred
3512	best inferred
4841	best inferred
4842	inferred
4843	inferred
155185	not inferred
